0,0.80912,-3.3945e-11,0,5.5468e-11,-2.4714e-10
-123.21,-0.54739,17.076,-192.6,8.8605,-12.377
-125.13,-0.45864,16.951,-193.1,8.8898,-12.482
-127.07,-0.36961,16.826,-193.4,8.9148,-12.582
-129,-0.28035,16.7,-193.62,8.9356,-12.678
-130.94,-0.19091,16.573,-193.77,8.9521,-12.768
-132.88,-0.10133,16.444,-193.89,8.9643,-12.853
-134.82,-0.01164,16.316,-193.97,8.9722,-12.934
-136.76,0.078104,16.186,-194.03,8.9759,-13.009
-138.7,0.16786,16.055,-194.08,8.9754,-13.079
-140.64,0.2576,15.924,-194.11,8.9706,-13.145
-142.58,0.34726,15.792,-194.12,8.9615,-13.205
-144.52,0.43681,15.66,-194.12,8.9482,-13.26
-146.46,0.52621,15.527,-194.11,8.9308,-13.311
-148.4,0.61542,15.394,-194.09,8.9091,-13.356
-150.34,0.70438,15.26,-194.06,8.8833,-13.396
-152.28,0.79307,15.126,-194.02,8.8533,-13.431
-154.22,0.88143,14.992,-193.98,8.8193,-13.462
-156.16,0.96944,14.857,-193.92,8.7811,-13.487
-158.1,1.057,14.722,-193.84,8.7389,-13.508
-160.04,1.1442,14.587,-193.75,8.6927,-13.524
-161.98,1.2309,14.451,-193.63,8.6425,-13.534
-163.91,1.317,14.316,-193.44,8.5884,-13.54
-165.84,1.4026,14.181,-192.89,8.5303,-13.542
-167.77,1.4876,14.045,-192.63,8.4685,-13.538
-169.7,1.572,13.91,-192.89,8.4028,-13.53
-171.63,1.6557,13.775,-192.99,8.3333,-13.517
-173.56,1.7386,13.64,-193.04,8.2602,-13.5
-175.49,1.8209,13.505,-193.08,8.1833,-13.478
-177.42,1.9023,13.37,-193.1,8.1029,-13.451
-179.35,1.9829,13.236,-193.11,8.019,-13.42
-181.28,2.0627,13.102,-193.12,7.9315,-13.385
-183.21,2.1415,12.968,-193.12,7.8407,-13.345
-185.15,2.2195,12.835,-193.13,7.7465,-13.301
-187.08,2.2965,12.702,-193.13,7.6489,-13.253
-189.01,2.3724,12.57,-193.13,7.5482,-13.2
-190.94,2.4474,12.438,-193.13,7.4443,-13.143
-192.87,2.5213,12.307,-193.13,7.3373,-13.083
-194.8,2.5941,12.176,-193.13,7.2274,-13.018
-196.73,2.6659,12.046,-193.14,7.1144,-12.949
-198.66,2.7364,11.917,-193.15,6.9986,-12.877
-200.6,2.8058,11.789,-193.17,6.8801,-12.801
-202.53,2.874,11.661,-193.2,6.7588,-12.721
-204.46,2.941,11.535,-193.23,6.6349,-12.637
-206.39,3.0067,11.409,-193.29,6.5084,-12.55
-208.33,3.0711,11.284,-193.38,6.3795,-12.459
-210.26,3.1343,11.159,-193.54,6.2483,-12.365
-212.2,3.1961,11.036,-194.09,6.1147,-12.268
-214.14,3.2566,10.914,-194.3,5.979,-12.167
-216.08,3.3157,10.793,-193.96,5.8411,-12.064
-218.02,3.3734,10.673,-193.8,5.7012,-11.957
-219.96,3.4297,10.554,-193.69,5.5594,-11.847
-221.89,3.4846,10.436,-193.61,5.4158,-11.735
-223.83,3.538,10.319,-193.54,5.2704,-11.619
-225.77,3.59,10.204,-193.48,5.1233,-11.501
-227.7,3.6405,10.089,-193.44,4.9747,-11.381
-229.63,3.6895,9.9759,-193.4,4.8247,-11.258
-231.57,3.737,9.864,-193.37,4.6733,-11.132
-233.5,3.7829,9.7533,-193.35,4.5206,-11.004
-235.44,3.8274,9.6439,-193.34,4.3667,-10.874
-237.37,3.8703,9.5358,-193.33,4.2118,-10.742
-239.3,3.9116,9.4291,-193.32,4.0559,-10.608
-241.23,3.9514,9.3237,-193.33,3.8991,-10.472
-243.17,3.9896,9.2196,-193.34,3.7415,-10.334
-245.1,4.0262,9.117,-193.35,3.5833,-10.194
-247.04,4.0612,9.0158,-193.37,3.4245,-10.053
-248.97,4.0947,8.9159,-193.4,3.2652,-9.9097
-250.9,4.1265,8.8176,-193.44,3.1055,-9.7654
-252.84,4.1568,8.7206,-193.49,2.9455,-9.6197
-254.77,4.1854,8.6252,-193.55,2.7854,-9.4728
-256.71,4.2125,8.5312,-193.62,2.6251,-9.3248
-258.65,4.238,8.4387,-193.71,2.4649,-9.1757
-260.58,4.2618,8.3477,-193.81,2.3048,-9.0257
-262.52,4.284,8.2582,-193.94,2.1448,-8.8749
-264.46,4.3047,8.1702,-194.11,1.9852,-8.7233
-266.4,4.3238,8.0837,-194.33,1.826,-8.571
-268.35,4.3412,7.9988,-194.67,1.6672,-8.4183
-270.3,4.3571,7.9153,-195.36,1.5091,-8.2651
-272.25,4.3714,7.8335,-194.41,1.3516,-8.1115
-274.18,4.3841,7.7531,-192.68,1.1949,-7.9577
-276.11,4.3953,7.6743,-192.24,1.0391,-7.8037
-278.03,4.4049,7.597,-191.97,0.88419,-7.6496
-279.95,4.413,7.5213,-191.79,0.73034,-7.4956
-281.87,4.4195,7.4471,-191.64,0.57763,-7.3417
-283.78,4.4245,7.3745,-191.53,0.42614,-7.188
-285.7,4.4281,7.3034,-191.44,0.27594,-7.0347
-287.61,4.4301,7.2338,-191.36,0.12714,-6.8817
-289.52,4.4306,7.1657,-191.3,-0.020195,-6.7292
-291.44,4.4297,7.0992,-191.24,-0.16598,-6.5773
-293.35,4.4273,7.0342,-191.2,-0.31013,-6.426
-295.26,4.4235,6.9707,-191.16,-0.45257,-6.2754
-297.17,4.4182,6.9087,-191.12,-0.59323,-6.1257
-299.08,4.4116,6.8482,-191.1,-0.73203,-5.9769
-300.99,4.4036,6.7891,-191.07,-0.8689,-5.8291
-302.9,4.3942,6.7316,-191.06,-1.0038,-5.6823
-304.81,4.3835,6.6755,-191.04,-1.1366,-5.5367
-306.73,4.3715,6.6208,-191.03,-1.2672,-5.3922
-308.64,4.3582,6.5676,-191.02,-1.3957,-5.2491
-310.55,4.3436,6.5159,-191.01,-1.5219,-5.1073
-312.46,4.3278,6.4655,-191,-1.6457,-4.967
-314.37,4.3107,6.4165,-191,-1.7672,-4.8281
-316.28,4.2924,6.3689,-191,-1.8863,-4.6908
-318.19,4.273,6.3227,-191,-2.0028,-4.555
-320.1,4.2524,6.2778,-191,-2.1168,-4.421
-322.01,4.2307,6.2343,-191,-2.2282,-4.2887
-323.92,4.2078,6.192,-191,-2.337,-4.1582
-325.83,4.1839,6.1511,-191,-2.4431,-4.0295
-327.74,4.159,6.1114,-191,-2.5465,-3.9027
-329.65,4.133,6.073,-191,-2.6472,-3.7779
-331.56,4.106,6.0359,-191,-2.745,-3.6551
-333.47,4.0781,5.9999,-191,-2.84,-3.5342
-335.38,4.0493,5.9652,-191,-2.9322,-3.4155
-337.29,4.0195,5.9316,-190.99,-3.0215,-3.2988
-339.2,3.9888,5.8992,-190.99,-3.1078,-3.1844
-341.11,3.9573,5.8679,-190.98,-3.1913,-3.072
-343.01,3.925,5.8377,-190.98,-3.2718,-2.9619
-344.92,3.8919,5.8087,-190.96,-3.3493,-2.8541
-346.83,3.858,5.7807,-190.95,-3.4239,-2.7484
-348.74,3.8234,5.7537,-190.94,-3.4954,-2.6451
-350.65,3.7881,5.7277,-190.92,-3.564,-2.5441
-352.56,3.7522,5.7028,-190.9,-3.6296,-2.4454
-354.47,3.7156,5.6788,-190.87,-3.6922,-2.349
-356.38,3.6783,5.6558,-190.85,-3.7517,-2.255
-358.29,3.6405,5.6337,-190.82,-3.8083,-2.1633
-360.2,3.6022,5.6125,-190.78,-3.8619,-2.074
-362.1,3.5633,5.5922,-190.74,-3.9126,-1.9871
-364.01,3.5239,5.5728,-190.7,-3.9602,-1.9025
-365.92,3.4841,5.5542,-190.65,-4.0049,-1.8202
-367.82,3.4439,5.5364,-190.6,-4.0467,-1.7404
-369.73,3.4032,5.5194,-190.55,-4.0856,-1.6628
-371.63,3.3622,5.5031,-190.49,-4.1216,-1.5876
-373.54,3.3208,5.4876,-190.42,-4.1548,-1.5148
-375.44,3.2791,5.4728,-190.35,-4.1851,-1.4442
-377.35,3.2371,5.4587,-190.28,-4.2126,-1.3759
-379.25,3.1948,5.4453,-190.2,-4.2374,-1.3099
-381.15,3.1523,5.4325,-190.11,-4.2595,-1.2461
-383.05,3.1096,5.4203,-190.02,-4.2789,-1.1846
-384.95,3.0668,5.4088,-189.92,-4.2956,-1.1252
-386.85,3.0237,5.3978,-189.82,-4.3098,-1.068
-388.75,2.9806,5.3874,-189.71,-4.3214,-1.0129
-390.64,2.9373,5.3776,-189.6,-4.3306,-0.95982
-392.54,2.894,5.3682,-189.48,-4.3373,-0.90884
-394.43,2.8506,5.3594,-189.36,-4.3416,-0.85986
-396.33,2.8072,5.351,-189.23,-4.3436,-0.81284
-398.22,2.7637,5.3431,-189.1,-4.3433,-0.76773
-400.11,2.7203,5.3357,-188.96,-4.3408,-0.72448
-402,2.6769,5.3286,-188.82,-4.3362,-0.68306
-403.88,2.6336,5.322,-188.67,-4.3295,-0.6434
-405.77,2.5903,5.3158,-188.51,-4.3208,-0.60546
-407.65,2.5472,5.3099,-188.35,-4.3102,-0.56917
-409.54,2.5041,5.3044,-188.19,-4.2976,-0.5345
-411.42,2.4612,5.2992,-188.02,-4.2833,-0.50137
-413.3,2.4185,5.2943,-187.85,-4.2672,-0.46972
-415.18,2.3759,5.2898,-187.67,-4.2495,-0.43951
-417.05,2.3335,5.2855,-187.49,-4.2302,-0.41067
-418.93,2.2913,5.2816,-187.31,-4.2094,-0.38314
-420.8,2.2493,5.2779,-187.12,-4.1871,-0.35685
-422.67,2.2075,5.2744,-186.93,-4.1635,-0.33175
-424.54,2.166,5.2712,-186.73,-4.1385,-0.30777
-426.4,2.1248,5.2683,-186.53,-4.1124,-0.28484
-428.27,2.0838,5.2655,-186.33,-4.0851,-0.26291
-430.13,2.0431,5.263,-186.12,-4.0567,-0.24191
-431.99,2.0027,5.2607,-185.91,-4.0274,-0.22178
-433.85,1.9625,5.2586,-185.7,-3.9971,-0.20246
-435.7,1.9227,5.2566,-185.49,-3.966,-0.18387
-437.56,1.8832,5.2549,-185.28,-3.9341,-0.16597
-439.41,1.844,5.2533,-185.06,-3.9015,-0.1487
-441.26,1.8052,5.2519,-184.84,-3.8682,-0.13198
-443.11,1.7667,5.2507,-184.62,-3.8344,-0.11578
-444.95,1.7285,5.2496,-184.4,-3.8001,-0.10002
-446.79,1.6907,5.2487,-184.17,-3.7653,-0.084659
-448.63,1.6532,5.2479,-183.95,-3.7301,-0.069645
-450.47,1.6161,5.2473,-183.72,-3.6946,-0.054928
-452.31,1.5793,5.2468,-183.5,-3.6588,-0.040461
-454.14,1.5429,5.2465,-183.27,-3.6227,-0.026202
-455.97,1.5069,5.2463,-183.04,-3.5865,-0.01211
-457.8,1.4712,5.2462,-182.82,-3.5502,0.001851
-459.63,1.4359,5.2463,-182.59,-3.5137,0.015714
-461.45,1.4009,5.2465,-182.36,-3.4771,0.029507
-463.28,1.3663,5.2469,-182.13,-3.4405,0.043254
-465.1,1.3321,5.2474,-181.91,-3.4039,0.056976
-466.92,1.2982,5.2481,-181.68,-3.3672,0.070684
-468.73,1.2647,5.2488,-181.45,-3.3306,0.08439
-470.54,1.2316,5.2497,-181.23,-3.2939,0.098094
-472.36,1.1989,5.2508,-181,-3.2572,0.11179
-474.16,1.1665,5.252,-180.77,-3.2205,0.12548
-475.97,1.1345,5.2533,-180.55,-3.1835,0.13913
-477.78,1.1028,5.2548,-180.32,-3.1463,0.15273
-479.58,1.0715,5.2564,-180.1,-3.1086,0.16625
-481.38,1.0406,5.2581,-179.87,-3.0704,0.17966
-483.17,1.0101,5.2599,-179.65,-3.0314,0.19293
-484.97,0.98001,5.2619,-179.42,-2.9914,0.20603
-486.76,0.95031,5.2641,-179.2,-2.9504,0.21891
-488.55,0.92101,5.2663,-178.97,-2.908,0.23155
-490.34,0.89215,5.2687,-178.74,-2.8642,0.2439
-492.13,0.86373,5.2712,-178.51,-2.8187,0.25593
-493.91,0.83578,5.2738,-178.28,-2.7715,0.2676
-495.69,0.80831,5.2765,-178.04,-2.7223,0.27888
-497.47,0.78134,5.2794,-177.81,-2.671,0.28973
-499.25,0.7549,5.2823,-177.57,-2.6174,0.30013
-501.03,0.729,5.2854,-177.33,-2.5616,0.31004
-502.8,0.70368,5.2885,-177.09,-2.5033,0.31943
-504.57,0.67894,5.2918,-176.85,-2.4425,0.32829
-506.33,0.65483,5.2951,-176.6,-2.3792,0.33658
-508.1,0.63137,5.2985,-176.35,-2.3133,0.34429
-509.86,0.60858,5.302,-176.1,-2.2447,0.35139
-511.62,0.58648,5.3055,-175.85,-2.1735,0.35789
-513.38,0.56511,5.3091,-175.6,-2.0998,0.36376
-515.13,0.5445,5.3128,-175.34,-2.0234,0.36899
-516.89,0.52465,5.3165,-175.08,-1.9446,0.37359
-518.63,0.50561,5.3203,-174.82,-1.8633,0.37755
-520.38,0.48739,5.3241,-174.56,-1.7797,0.38087
-522.13,0.47003,5.3279,-174.3,-1.6939,0.38356
-523.87,0.45352,5.3317,-174.04,-1.6059,0.38562
-525.61,0.43791,5.3356,-173.78,-1.516,0.38707
-527.34,0.42321,5.3395,-173.52,-1.4243,0.38791
-529.08,0.40943,5.3434,-173.25,-1.331,0.38816
-530.81,0.39659,5.3472,-172.99,-1.2363,0.38785
-532.54,0.38471,5.3511,-172.73,-1.1403,0.38699
-534.26,0.37379,5.355,-172.47,-1.0432,0.3856
-535.99,0.36385,5.3588,-172.21,-0.94539,0.38371
-537.71,0.35489,5.3626,-171.95,-0.84695,0.38136
-539.43,0.34691,5.3664,-171.69,-0.74815,0.37856
-541.14,0.33992,5.3702,-171.43,-0.64923,0.37535
-542.85,0.33393,5.374,-171.18,-0.55043,0.37175
-544.56,0.32891,5.3777,-170.93,-0.452,0.36782
-546.27,0.32488,5.3813,-170.68,-0.35418,0.36357
-547.98,0.32183,5.3849,-170.43,-0.25722,0.35905
-549.68,0.31974,5.3885,-170.19,-0.16137,0.3543
-551.38,0.3186,5.392,-169.95,-0.066876,0.34934
-553.08,0.31839,5.3955,-169.71,0.026026,0.34423
-554.78,0.31911,5.3989,-169.48,0.1171,0.33899
-556.47,0.32073,5.4023,-169.26,0.20611,0.33367
-558.16,0.32322,5.4056,-169.03,0.29283,0.3283
-559.85,0.32658,5.4088,-168.81,0.37705,0.32293
-561.54,0.33076,5.412,-168.6,0.45856,0.31759
-563.22,0.33574,5.4152,-168.39,0.53716,0.31232
-564.91,0.34149,5.4183,-168.19,0.61266,0.30715
-566.59,0.34798,5.4213,-167.99,0.6849,0.30212
-568.27,0.35518,5.4243,-167.79,0.7537,0.29728
-569.94,0.36304,5.4273,-167.6,0.81892,0.29264
-571.62,0.37154,5.4302,-167.42,0.88043,0.28824
-573.29,0.38064,5.433,-167.24,0.93809,0.28412
-574.96,0.39029,5.4358,-167.07,0.99182,0.2803
-576.63,0.40046,5.4386,-166.9,1.0415,0.27682
-578.3,0.41111,5.4414,-166.74,1.0871,0.27369
-579.97,0.42219,5.4441,-166.59,1.1285,0.27095
-581.63,0.43366,5.4468,-166.44,1.1657,0.26861
-583.3,0.44549,5.4495,-166.29,1.1987,0.2667
-584.96,0.45762,5.4521,-166.15,1.2275,0.26523
-586.62,0.47002,5.4548,-166.02,1.252,0.26423
-588.28,0.48265,5.4574,-165.89,1.2723,0.2637
-589.94,0.49546,5.4601,-165.77,1.2884,0.26367
-591.59,0.5084,5.4627,-165.65,1.3005,0.26413
-593.25,0.52145,5.4653,-165.53,1.3085,0.2651
-594.9,0.53456,5.468,-165.43,1.3126,0.26659
-596.56,0.54769,5.4707,-165.32,1.3129,0.2686
-598.21,0.56081,5.4734,-165.22,1.3094,0.27113
-599.86,0.57387,5.4761,-165.13,1.3024,0.27417
-601.51,0.58684,5.4789,-165.03,1.2919,0.27774
-603.16,0.5997,5.4817,-164.95,1.2782,0.28182
-604.81,0.6124,5.4845,-164.86,1.2614,0.28641
-606.46,0.62492,5.4874,-164.78,1.2417,0.2915
-608.11,0.63722,5.4903,-164.71,1.2193,0.29708
-609.75,0.64929,5.4933,-164.63,1.1943,0.30314
-611.4,0.6611,5.4964,-164.56,1.1671,0.30966
-613.05,0.67263,5.4995,-164.49,1.1377,0.31663
-614.69,0.68385,5.5027,-164.43,1.1065,0.32403
-616.33,0.69475,5.506,-164.36,1.0737,0.33185
-617.98,0.70532,5.5094,-164.3,1.0394,0.34007
-619.62,0.71554,5.5128,-164.24,1.004,0.34866
-621.26,0.72539,5.5163,-164.18,0.9677,0.35761
-622.9,0.73489,5.52,-164.12,0.93067,0.36689
-624.54,0.74401,5.5237,-164.06,0.89318,0.37648
-626.18,0.75275,5.5275,-164,0.85547,0.38635
-627.82,0.76112,5.5314,-163.95,0.81775,0.39649
-629.46,0.76911,5.5354,-163.89,0.78026,0.40687
-631.1,0.77672,5.5396,-163.83,0.74321,0.41747
-632.74,0.78397,5.5438,-163.78,0.7068,0.42826
-634.38,0.79086,5.5481,-163.72,0.67124,0.43921
-636.02,0.7974,5.5526,-163.66,0.63672,0.45031
-637.65,0.8036,5.5571,-163.61,0.60341,0.46152
-639.29,0.80947,5.5618,-163.55,0.57148,0.47284
-640.92,0.81503,5.5666,-163.49,0.54109,0.48423
-642.56,0.8203,5.5715,-163.43,0.51237,0.49567
-644.19,0.82529,5.5765,-163.37,0.48545,0.50715
-645.82,0.83002,5.5816,-163.31,0.46043,0.51865
-647.46,0.8345,5.5869,-163.24,0.4374,0.53014
-649.09,0.83877,5.5922,-163.18,0.41645,0.54161
-650.72,0.84284,5.5977,-163.11,0.39762,0.55305
-652.35,0.84673,5.6033,-163.05,0.38096,0.56445
-653.98,0.85047,5.609,-162.98,0.36648,0.57578
-655.61,0.85407,5.6148,-162.91,0.35418,0.58704
-657.24,0.85756,5.6207,-162.84,0.34405,0.59823
-658.87,0.86096,5.6268,-162.77,0.33606,0.60933
-660.5,0.86428,5.6329,-162.7,0.33015,0.62035
-662.12,0.86757,5.6392,-162.63,0.32625,0.63127
-663.75,0.87082,5.6455,-162.56,0.32428,0.64209
-665.37,0.87406,5.652,-162.49,0.32413,0.65282
-667,0.8773,5.6586,-162.41,0.3257,0.66346
-668.62,0.88058,5.6653,-162.34,0.32885,0.67401
-670.24,0.88389,5.6721,-162.27,0.33344,0.68448
-671.87,0.88725,5.679,-162.2,0.33934,0.69487
-673.49,0.89068,5.686,-162.13,0.34639,0.70518
-675.11,0.89418,5.6931,-162.05,0.35443,0.71544
-676.73,0.89777,5.7003,-161.98,0.3633,0.72564
-678.35,0.90145,5.7076,-161.91,0.37286,0.73579
-679.97,0.90523,5.715,-161.84,0.38294,0.74591
-681.59,0.90911,5.7225,-161.77,0.39342,0.756
-683.2,0.9131,5.7301,-161.71,0.40416,0.76607
-684.82,0.91719,5.7378,-161.64,0.41506,0.77613
-686.44,0.9214,5.7456,-161.57,0.42604,0.78618
-688.05,0.92571,5.7536,-161.51,0.43704,0.79624
-689.67,0.93014,5.7616,-161.45,0.44751,0.80733
-691.28,0.93464,5.7697,-161.39,0.45162,0.83066
-692.89,0.93911,5.7783,-161.34,0.4376,0.88853
-694.51,0.94329,5.7877,-161.31,0.393,1.0037
-696.12,0.94684,5.7986,-161.31,0.30861,1.1921
-697.73,0.94932,5.8118,-161.32,0.18048,1.4583
-699.35,0.95031,5.828,-161.36,0.010688,1.7951
-700.96,0.94942,5.8479,-161.41,-0.19297,2.1839
-702.57,0.94638,5.8718,-161.46,-0.41808,2.5973
-704.19,0.94104,5.8998,-161.52,-0.64909,3.0027
-705.81,0.93343,5.9317,-161.56,-0.86912,3.3654
-707.42,0.92375,5.9669,-161.6,-1.0617,3.653
-709.04,0.91233,6.0044,-161.61,-1.2126,3.8384
-710.65,0.89967,6.0432,-161.61,-1.311,3.9026
-712.27,0.88631,6.082,-161.6,-1.3504,3.8367
-713.89,0.87286,6.1195,-161.58,-1.3297,3.6426
-715.5,0.85991,6.1545,-161.56,-1.2527,3.3333
-717.12,0.84797,6.1859,-161.53,-1.1279,2.9312
-718.73,0.83747,6.2129,-161.51,-0.96778,2.4665
-720.35,0.82868,6.2351,-161.49,-0.78729,1.9741
-721.96,0.82174,6.2524,-161.48,-0.6024,1.4898
-723.58,0.8166,6.2651,-161.48,-0.42835,1.0469
-725.19,0.81309,6.2736,-161.47,-0.27789,0.67231
-726.81,0.81093,6.2788,-161.47,-0.15973,0.38302
-728.42,0.80977,6.2815,-161.47,-0.077386,0.18413
-730.04,0.80927,6.2827,-161.47,-0.028761,0.067964
-731.65,0.80911,6.2831,-161.47,-0.0066309,0.015574
-733.26,0.80908,6.2832,-161.47,-0.00048087,0.0011233
-734.88,0.80908,6.2832,-161.47,-4.1395e-10,8.7957e-10
